Timestamp (ms),Oxygen %
318702, 20.77
319852, 20.77
321002, 20.77
322152, 20.77
323302, 20.77
324452, 20.77
325602, 20.77
326752, 20.77
327902, 20.77
329052, 20.77
330202, 20.77
331352, 20.77
332502, 20.77
333652, 20.77
334802, 20.77
335952, 20.77
337102, 20.77
338252, 20.77
339402, 20.77
340552, 20.77
341702, 20.77
342852, 20.77
344002, 20.77
345152, 20.77
346302, 20.77
347452, 20.77
348602, 20.77
349752, 20.77
350902, 20.77
352052, 20.77
353202, 20.77
354352, 20.77
355502, 20.77
356652, 20.77
357802, 20.77
358952, 20.77
360102, 20.77
361252, 20.77
362402, 20.77
363552, 20.77
364702, 20.77
365852, 20.77
367002, 20.77
368152, 20.77
369302, 20.77
370452, 20.77
371602, 20.77
372752, 20.77
373902, 20.77
375052, 20.77
376202, 20.77
377352, 20.77
378502, 20.77
379652, 20.77
380802, 20.77
381952, 20.77
383102, 20.77
384252, 20.77
385402, 20.77
386552, 20.77
387702, 20.77
388852, 20.77
390002, 20.77
391152, 20.77
392302, 20.77
393452, 20.77
394602, 20.77
395752, 20.77
396902, 20.77
398052, 20.77
399202, 20.77
400352, 20.77
401502, 20.77
402652, 20.77
403802, 20.77
404952, 20.77
406102, 20.77
407252, 20.77
408402, 20.77
409552, 20.77
410702, 20.77
411852, 20.77
413002, 20.77
414152, 20.77
415302, 20.77
416452, 20.77
417602, 20.77
418752, 20.77
419902, 20.77
421052, 20.77
422202, 20.77
423352, 20.77
424502, 20.78
425652, 20.78
426802, 20.78
427952, 20.78
429102, 20.78
430252, 20.77
431402, 20.78
432552, 20.78
433702, 20.78
434852, 20.78
436002, 20.78
437152, 20.78
438302, 20.78
439452, 20.78
440602, 20.79
441752, 20.79
442902, 20.78
444052, 20.78
445202, 20.78
446352, 20.78
447502, 20.78
448652, 20.78
449802, 20.78
450952, 20.78
452102, 20.78
453252, 20.78
454402, 20.78
455552, 20.78
456702, 20.78
457852, 20.77
459002, 20.77
460152, 20.78
461302, 20.78
462452, 20.78
463602, 20.78
464752, 20.78
465902, 20.78
467052, 20.78
468202, 20.78
469352, 20.78
470502, 20.78
471652, 20.78
472802, 20.77
473952, 20.77
475102, 20.77
476252, 20.77
477402, 20.77
478552, 20.77
479702, 20.77
480852, 20.77
482002, 20.77
483152, 20.77
484302, 20.78
485452, 20.78
486602, 20.78
487752, 20.78
488902, 20.78
490052, 20.78
491202, 20.78
492352, 20.78
493502, 20.78
494652, 20.78
495802, 20.78
496952, 20.78
498102, 20.78
499252, 20.78
500402, 20.79
501552, 20.79
502702, 20.79
503852, 20.78
505002, 20.78
506152, 20.78
507302, 20.78
508452, 20.78
509602, 20.78
510752, 20.79
511902, 20.79
513052, 20.79
514202, 20.79
515352, 20.79
516502, 20.79
517652, 20.79
518802, 20.79
519952, 20.79
521102, 20.79
522252, 20.79
523402, 20.79
524552, 20.79
525702, 20.79
526852, 20.79
528002, 20.79
529152, 20.78
530302, 20.78
531452, 20.79
532602, 20.79
533752, 20.79
534902, 20.79
536052, 20.79
537202, 20.79
538352, 20.79
539502, 20.80
540652, 20.80
541802, 20.79
542952, 20.79
544102, 20.79
545252, 20.79
546402, 20.79
547552, 20.79
548702, 20.79
549852, 20.79
551002, 20.79
552152, 20.79
553302, 20.79
554452, 20.80
555602, 20.80
556752, 20.80
557902, 20.80
559052, 20.79
560202, 20.79
561352, 20.79
562502, 20.79
563652, 20.79
564802, 20.79
565952, 20.79
567102, 20.79
568252, 20.78
569402, 20.78
570552, 20.79
571702, 20.79
572852, 20.79
574002, 20.78
575152, 20.78
576302, 20.78
577452, 20.78
578602, 20.78
579752, 20.78
580902, 20.78
582052, 20.78
583202, 20.78
584352, 20.78
585502, 20.78
586652, 20.78
587802, 20.78
588952, 20.78
590102, 20.78
591252, 20.78
592402, 20.78
593552, 20.78
594702, 20.78
595852, 20.78
597002, 20.78
598152, 20.78
599302, 20.78
600452, 20.76
601602, 20.76
602752, 20.77
603902, 20.77
605052, 20.77
606202, 20.77
607352, 20.78
608502, 20.78
609652, 20.78
610802, 20.78
611952, 20.80
613102, 20.80
614252, 20.80
615402, 20.80
616552, 20.80
617702, 20.80
618852, 20.80
620002, 20.79
621152, 20.79
622302, 20.79
623452, 20.79
624602, 20.79
625752, 20.79
626902, 20.79
628052, 20.78
629202, 20.78
630352, 20.79
631502, 20.79
632652, 20.79
633802, 20.79
634952, 20.81
636102, 20.81
637252, 20.81
638402, 20.81
639552, 20.81
640702, 20.81
641852, 20.81
643002, 20.81
644152, 20.81
645302, 20.81
646452, 20.80
647602, 20.80
648752, 20.79
649902, 20.79
651052, 20.79
652202, 20.79
653352, 20.79
654502, 20.79
655652, 20.77
656802, 20.77
657952, 20.77
659102, 20.76
660252, 20.77
661402, 20.77
662552, 20.77
663702, 20.77
664852, 20.77
666002, 20.77
667152, 20.79
668302, 20.79
669452, 20.79
670602, 20.79
671752, 20.79
672902, 20.79
674052, 20.79
675202, 20.78
676352, 20.78
677502, 20.78
678652, 20.78
679802, 20.78
680952, 20.79
682102, 20.79
683252, 20.79
684402, 20.79
685552, 20.79
686702, 20.79
687852, 20.79
689002, 20.80
690152, 20.80
691302, 20.80
692452, 20.80
693602, 20.80
694752, 20.80
695902, 20.80
697052, 20.80
698202, 20.80
699352, 20.80
700502, 20.80
701652, 20.78
702802, 20.77
703952, 20.77
705102, 20.77
706252, 20.77
707402, 20.77
708552, 20.76
709702, 20.77
710852, 20.76
712002, 20.76
713152, 20.78
714302, 20.78
715452, 20.79
716602, 20.78
717752, 20.78
718902, 20.78
720052, 20.79
721202, 20.78
722352, 20.79
723502, 20.79
724652, 20.78
725802, 20.78
726952, 20.78
728102, 20.79
729252, 20.79
730402, 20.79
731552, 20.79
732702, 20.79
733852, 20.78
735002, 20.78
736152, 20.76
737302, 20.77
738452, 20.77
739602, 20.76
740752, 20.77
741902, 20.77
743052, 20.79
744202, 20.79
745352, 20.79
746502, 20.79
747652, 20.81
748802, 20.81
749952, 20.81
751102, 20.81
752252, 20.81
753402, 20.81
754552, 20.79
755702, 20.79
756852, 20.79
758002, 20.79
759152, 20.79
760302, 20.79
761452, 20.79
762602, 20.79
763752, 20.79
764902, 20.79
766052, 20.79
767202, 20.79
768352, 20.79
769502, 20.79
770652, 20.79
771802, 20.79
772952, 20.79
774102, 20.79
775252, 20.79
776402, 20.79
777552, 20.79
778702, 20.79
779852, 20.79
781002, 20.79
782152, 20.79
783302, 20.79
784452, 20.79
785602, 20.80
786752, 20.80
787902, 20.80
789052, 20.80
790202, 20.80
791352, 20.80
792502, 20.80
793652, 20.80
794802, 20.80
795952, 20.80
797102, 20.80
798252, 20.80
799402, 20.80
800552, 20.80
801702, 20.80
802852, 20.80
804002, 20.80
805152, 20.80
806302, 20.80
807452, 20.80
808602, 20.80
809752, 20.80
810902, 20.80
812052, 20.80
813202, 20.80
814352, 20.80
815502, 20.80
816652, 20.80
817802, 20.80
818952, 20.80
820102, 20.80
821252, 20.80
822402, 20.80
823552, 20.80
824702, 20.80
825852, 20.80
827002, 20.80
828152, 20.80
829302, 20.80
830452, 20.80
831602, 20.80
832752, 20.80
833902, 20.80
835052, 20.80
836202, 20.80
837352, 20.80
838502, 20.80
839652, 20.80
840802, 20.80
841952, 20.79
843102, 20.79
844252, 20.79
845402, 20.79
846552, 20.79
847702, 20.79
848852, 20.79
850002, 20.79
851152, 20.79
852302, 20.79
853452, 20.80
854602, 20.80
855752, 20.80
856902, 20.80
858052, 20.79
859202, 20.79
860352, 20.79
861502, 20.80
862652, 20.80
863802, 20.80
864952, 20.80
866102, 20.80
867252, 20.80
868402, 20.80
869552, 20.80
870702, 20.80
871852, 20.80
873002, 20.80
874152, 20.80
875302, 20.80
876452, 20.80
877602, 20.80
878752, 20.80
879902, 20.80
881052, 20.80
882202, 20.80
883352, 20.80
884502, 20.80
885652, 20.80
886802, 20.80
887952, 20.80
889102, 20.80
890252, 20.80
891402, 20.80
892552, 20.80
893702, 20.80
894852, 20.80
896002, 20.80
897152, 20.80
898302, 20.80
899452, 20.80
900602, 20.80
901752, 20.80
902902, 20.80
904052, 20.80
905202, 20.80
906352, 20.80
907502, 20.80
908652, 20.80
909802, 20.80
910952, 20.80
912102, 20.80
913252, 20.80
914402, 20.80
915552, 20.80
916702, 20.80
917852, 20.80
919002, 20.79
920152, 20.79
921302, 20.79
922452, 20.79
923602, 20.79
924752, 20.79
925902, 20.80
927052, 20.80
928202, 20.80
929352, 20.80
930502, 20.80
931652, 20.80
932802, 20.80
933952, 20.80
935102, 20.80
936252, 20.80
937402, 20.80
938552, 20.80
939702, 20.80
940852, 20.80
942002, 20.80
943152, 20.80
944302, 20.80
945452, 20.80
946602, 20.80
947752, 20.80
948902, 20.80
950052, 20.80
951202, 20.80
952352, 20.80
953502, 20.80
954652, 20.80
955802, 20.80
956952, 20.80
958102, 20.80
959252, 20.80
960402, 20.80
961552, 20.80
962702, 20.80
963852, 20.80
965002, 20.80
966152, 20.80
967302, 20.80
968452, 20.80
969602, 20.80
970752, 20.80
971902, 20.80
973052, 20.79
974202, 20.79
975352, 20.79
976502, 20.79
977652, 20.79
978802, 20.79
979952, 20.79
981102, 20.79
982252, 20.79
983402, 20.79
984552, 20.79
985702, 20.79
986852, 20.80
988002, 20.80
989152, 20.80
990302, 20.80
991452, 20.80
992602, 20.80
993752, 20.80
994902, 20.80
996052, 20.80
997202, 20.79
998352, 20.79
999502, 20.79
1000652, 20.79
1001802, 20.79
1002952, 20.79
1004102, 20.79
1005252, 20.79
1006402, 20.80
1007552, 20.80
1008702, 20.80
1009852, 20.80
1011002, 20.80
1012152, 20.80
1013302, 20.80
1014452, 20.80
1015602, 20.80
1016752, 20.80
1017902, 20.80
1019052, 20.80
1020202, 20.80
1021352, 20.80
1022502, 20.80
1023652, 20.80
1024802, 20.80
1025952, 20.80
1027102, 20.80
1028252, 20.80
1029402, 20.80
1030552, 20.80
1031702, 20.80
1032852, 20.80
1034002, 20.80
1035152, 20.80
1036302, 20.80
1037452, 20.80
1038602, 20.80
1039752, 20.80
1040902, 20.80
1042052, 20.80
1043202, 20.80
1044352, 20.80
1045502, 20.80
1046652, 20.80
1047802, 20.79
1048952, 20.79
1050102, 20.79
1051252, 20.78
1052402, 20.78
1053552, 20.78
1054702, 20.78
1055852, 20.78
1057002, 20.79
1058152, 20.79
1059302, 20.79
1060452, 20.80
1061602, 20.80
1062752, 20.80
1063902, 20.80
1065052, 20.80
1066202, 20.80
1067352, 20.80
1068502, 20.80
1069652, 20.80
1070802, 20.80
1071952, 20.80
1073102, 20.80
1074252, 20.80
1075402, 20.82
1076552, 20.82
1077702, 20.81
1078852, 20.81
1080002, 20.81
1081152, 20.81
1082302, 20.81
1083452, 20.81
1084602, 20.81
1085752, 20.81
1086902, 20.80
1088052, 20.80
1089202, 20.80
1090352, 20.80
1091502, 20.80
1092652, 20.80
1093802, 20.80
1094952, 20.80
1096102, 20.80
1097252, 20.80
1098402, 20.80
1099552, 20.80
1100702, 20.80
1101852, 20.80
1103002, 20.80
1104152, 20.80
1105302, 20.80
1106452, 20.80
1107602, 20.80
1108752, 20.80
1109902, 20.80
1111052, 20.80
1112202, 20.80
1113352, 20.80
1114502, 20.80
1115652, 20.80
1116802, 20.80
1117952, 20.80
1119102, 20.80
1120252, 20.80
1121402, 20.80
1122552, 20.80
1123702, 20.80
1124852, 20.80
1126002, 20.80
1127152, 20.80
1128302, 20.80
1129452, 20.80
1130602, 20.80
1131752, 20.80
1132902, 20.80
1134052, 20.80
1135202, 20.80
1136352, 20.80
1137502, 20.80
1138652, 20.80
1139802, 20.80
1140952, 20.80
1142102, 20.80
1143252, 20.80
1144402, 20.80
1145552, 20.80
1146702, 20.80
1147852, 20.80
1149002, 20.80
1150152, 20.80
1151302, 20.80
1152452, 20.80
1153602, 20.80
1154752, 20.80
1155902, 20.80
1157052, 20.80
1158202, 20.80
1159352, 20.80
1160502, 20.80
1161652, 20.80
1162802, 20.80
1163952, 20.80
1165102, 20.80
1166252, 20.80
1167402, 20.80
1168552, 20.80
1169702, 20.80
1170852, 20.80
1172002, 20.80
1173152, 20.80
1174302, 20.80
1175452, 20.80
1176602, 20.80
1177752, 20.80
1178902, 20.80
1180052, 20.80
1181202, 20.80
1182352, 20.80
1183502, 20.80
1184652, 20.80
1185802, 20.80
1186952, 20.80
1188102, 20.80
1189252, 20.80
1190402, 20.80
1191552, 20.80
1192702, 20.80
1193852, 20.80
1195002, 20.80
1196152, 20.80
1197302, 20.80
1198452, 20.80
1199602, 20.80
1200752, 20.80
1201902, 20.80
1203052, 20.80
1204202, 20.80
1205352, 20.80
1206502, 20.80
1207652, 20.80
1208802, 20.80
1209952, 20.80
1211102, 20.80
1212252, 20.80
1213402, 20.80
1214552, 20.80
1215702, 20.80
1216852, 20.80
1218002, 20.80
1219152, 20.80
1220302, 20.80
1221452, 20.80
1222602, 20.80
1223752, 20.80
1224902, 20.80
1226052, 20.80
1227202, 20.80
1228352, 20.80
1229502, 20.80
1230652, 20.80
1231802, 20.80
1232952, 20.80
1234102, 20.80
1235252, 20.80
1236402, 20.80
1237552, 20.80
1238702, 20.80
1239852, 20.80
1241002, 20.80
1242152, 20.80
1243302, 20.80
1244452, 20.80
1245602, 20.80
1246752, 20.80
1247902, 20.80
1249052, 20.80
1250202, 20.80
1251352, 20.80
1252502, 20.80
1253652, 20.80
1254802, 20.80
1255952, 20.80
1257102, 20.80
1258252, 20.80
1259402, 20.80
1260552, 20.80
1261702, 20.80
1262852, 20.80
1264002, 20.80
1265152, 20.80
1266302, 20.80
1267452, 20.80
1268602, 20.80
1269752, 20.80
1270902, 20.80
1272052, 20.80
1273202, 20.80
1274352, 20.80
1275502, 20.80
1276652, 20.80
1277802, 20.80
1278952, 20.80
1280102, 20.80
1281252, 20.80
1282402, 20.80
1283552, 20.80
1284702, 20.80
1285852, 20.80
1287002, 20.80
1288152, 20.80
1289302, 20.80
1290452, 20.80
1291602, 20.80
1292752, 20.79
1293902, 20.79
1295052, 20.79
1296202, 20.79
1297352, 20.79
1298502, 20.79
1299652, 20.77
1300802, 20.78
1301952, 20.78
1303102, 20.78
1304252, 20.78
1305402, 20.78
1306552, 20.78
1307702, 20.78
1308852, 20.78
1310002, 20.78
1311152, 20.80
1312302, 20.80
1313452, 20.79
1314602, 20.79
1315752, 20.79
1316902, 20.80
1318052, 20.80
1319202, 20.80
1320352, 20.80
1321502, 20.80
1322652, 20.80
1323802, 20.80
1324952, 20.80
1326102, 20.80
1327252, 20.80
1328402, 20.80
1329552, 20.80
1330702, 20.80
1331852, 20.80
1333002, 20.80
1334152, 20.80
1335302, 20.80
1336452, 20.80
1337602, 20.80
1338752, 20.80
1339902, 20.80
1341052, 20.80
1342202, 20.80
1343352, 20.80
1344502, 20.80
1345652, 20.80
1346802, 20.80
1347952, 20.80
1349102, 20.80
1350252, 20.80
1351402, 20.80
1352552, 20.80
1353702, 20.80
1354852, 20.80
1356002, 20.80
1357152, 20.80
1358302, 20.80
1359452, 20.80
1360602, 20.80
1361752, 20.80
1362902, 20.80
1364052, 20.80
1365202, 20.80
1366352, 20.80
1367502, 20.80
1368652, 20.80
1369802, 20.80
1370952, 20.80
1372102, 20.80
1373252, 20.80
1374402, 20.80
1375552, 20.80
1376702, 20.80
1377852, 20.80
1379002, 20.80
1380152, 20.80
1381302, 20.80
1382452, 20.80
1383602, 20.80
1384752, 20.80
1385902, 20.80
1387052, 20.80
1388202, 20.80
1389352, 20.80
1390502, 20.80
1391652, 20.79
1392802, 20.79
1393952, 20.79
1395102, 20.79
1396252, 20.79
1397402, 20.79
1398552, 20.79
1399702, 20.79
1400852, 20.80
1402002, 20.80
1403152, 20.80
1404302, 20.80
1405452, 20.80
1406602, 20.80
1407752, 20.80
1408902, 20.80
1410052, 20.80
1411202, 20.80
1412352, 20.80
1413502, 20.80
1414652, 20.80
1415802, 20.80
1416952, 20.80
1418102, 20.80
1419252, 20.80
1420402, 20.80
1421552, 20.80
1422702, 20.80
1423852, 20.78
1425002, 20.78
1426152, 20.78
1427302, 20.78
1428452, 20.78
1429602, 20.78
1430752, 20.78
1431902, 20.78
1433052, 20.78
1434202, 20.78
1435352, 20.80
1436502, 20.80
1437652, 20.80
1438802, 20.80
1439952, 20.80
1441102, 20.80
1442252, 20.80
1443402, 20.80
1444552, 20.80
1445702, 20.80
1446852, 20.80
1448002, 20.80
1449152, 20.80
1450302, 20.80
1451452, 20.80
1452602, 20.80
1453752, 20.80
1454902, 20.80
1456052, 20.80
1457202, 20.80
1458352, 20.80
1459502, 20.80
1460652, 20.80
1461802, 20.80
1462952, 20.80
1464102, 20.80
1465252, 20.80
1466402, 20.80
1467552, 20.80
1468702, 20.80
1469852, 20.80
1471002, 20.80
1472152, 20.80
1473302, 20.80
1474452, 20.80
1475602, 20.80
1476752, 20.80
1477902, 20.80
1479052, 20.80
1480202, 20.80
1481352, 20.80
1482502, 20.80
1483652, 20.80
1484802, 20.80
1485952, 20.80
1487102, 20.80
1488252, 20.80
1489402, 20.80
1490552, 20.80
1491702, 20.80
1492852, 20.80
1494002, 20.80
1495152, 20.80
1496302, 20.80
1497452, 20.80
1498602, 20.80
1499752, 20.80
1500902, 20.78
1502052, 20.78
1503202, 20.78
1504352, 20.78
1505502, 20.78
1506652, 20.78
1507802, 20.78
1508952, 20.78
1510102, 20.78
1511252, 20.78
1512402, 20.80
1513552, 20.80
1514702, 20.80
1515852, 20.80
1517002, 20.80
1518152, 20.80
1519302, 20.80
1520452, 20.80
1521602, 20.80
1522752, 20.80
1523902, 20.80
1525052, 20.80
1526202, 20.80
1527352, 20.80
1528502, 20.80
1529652, 20.80
1530802, 20.80
1531952, 20.80
1533102, 20.80
1534252, 20.80
1535402, 20.80
1536552, 20.80
1537702, 20.80
1538852, 20.80
1540002, 20.80
1541152, 20.80
1542302, 20.80
1543452, 20.80
1544602, 20.78
1545752, 20.78
1546902, 20.78
1548052, 20.78
1549202, 20.78
1550352, 20.78
1551502, 20.78
1552652, 20.78
1553802, 20.78
1554952, 20.78
1556102, 20.80
1557252, 20.80
1558402, 20.80
1559552, 20.80
1560702, 20.80
1561852, 20.80
1563002, 20.80
1564152, 20.80
1565302, 20.80
1566452, 20.80
1567602, 20.80
1568752, 20.80
1569902, 20.80
1571052, 20.80
1572202, 20.80
1573352, 20.80
1574502, 20.80
1575652, 20.80
1576802, 20.80
1577952, 20.80
1579102, 20.80
1580252, 20.80
1581402, 20.80
1582552, 20.80
1583702, 20.80
1584852, 20.79
1586002, 20.79
1587152, 20.79
1588302, 20.79
1589452, 20.79
1590602, 20.79
1591752, 20.79
1592902, 20.79
1594052, 20.79
1595202, 20.79
1596352, 20.80
1597502, 20.80
1598652, 20.80
1599802, 20.80
1600952, 20.79
1602102, 20.79
1603252, 20.79
1604402, 20.79
1605552, 20.79
1606702, 20.79
1607852, 20.79
1609002, 20.79
1610152, 20.79
1611302, 20.79
1612452, 20.79
1613602, 20.79
1614752, 20.79
1615902, 20.79
1617052, 20.79
1618202, 20.79
1619352, 20.80
1620502, 20.80
1621652, 20.80
1622802, 20.80
1623952, 20.80
1625102, 20.80
1626252, 20.80
1627402, 20.80
1628552, 20.80
1629702, 20.80
1630852, 20.80
1632002, 20.80
1633152, 20.80
1634302, 20.80
1635452, 20.80
1636602, 20.80
1637752, 20.80
1638902, 20.80
1640052, 20.80
1641202, 20.80
1642352, 20.80
1643502, 20.80
1644652, 20.80
1645802, 20.80
1646952, 20.80
1648102, 20.80
1649252, 20.80
1650402, 20.80
1651552, 20.80
1652702, 20.80
1653852, 20.80
1655002, 20.80
1656152, 20.80
1657302, 20.80
1658452, 20.80
1659602, 20.80
1660752, 20.80
1661902, 20.80
1663052, 20.80
1664202, 20.80
1665352, 20.80
1666502, 20.80
1667652, 20.80
1668802, 20.80
1669952, 20.80
1671102, 20.80
1672252, 20.80
1673402, 20.80
1674552, 20.80
1675702, 20.80
1676852, 20.80
1678002, 20.80
1679152, 20.80
1680302, 20.80
1681452, 20.80
1682602, 20.80
1683752, 20.80
1684902, 20.80
1686052, 20.80
1687202, 20.80
1688352, 20.80
1689502, 20.80
1690652, 20.80
1691802, 20.80
1692952, 20.80
1694102, 20.80
1695252, 20.80
1696402, 20.80
1697552, 20.80
1698702, 20.80
1699852, 20.80
1701002, 20.80
1702152, 20.80
1703302, 20.80
1704452, 20.80
1705602, 20.80
1706752, 20.80
1707902, 20.80
1709052, 20.80
1710202, 20.80
1711352, 20.80
1712502, 20.80
1713652, 20.80
1714802, 20.80
1715952, 20.80
1717102, 20.80
1718252, 20.80
1719402, 20.80
1720552, 20.80
1721702, 20.80
1722852, 20.80
1724002, 20.80
1725152, 20.80
1726302, 20.80
1727452, 20.80
1728602, 20.80
1729752, 20.80
1730902, 20.80
1732052, 20.80
1733202, 20.80
1734352, 20.80
1735502, 20.80
1736652, 20.80
1737802, 20.80
1738952, 20.80
1740102, 20.80
1741252, 20.80
1742402, 20.80
1743552, 20.80
1744702, 20.80
1745852, 20.80
1747002, 20.80
1748152, 20.80
1749302, 20.80
1750452, 20.80
1751602, 20.80
1752752, 20.80
1753902, 20.80
1755052, 20.80
1756202, 20.80
1757352, 20.80
1758502, 20.80
1759652, 20.80
1760802, 20.80
1761952, 20.80
1763102, 20.80
1764252, 20.80
1765402, 20.80
1766552, 20.80
1767702, 20.80
1768852, 20.80
1770002, 20.80
1771152, 20.80
1772302, 20.80
1773452, 20.80
1774602, 20.80
1775752, 20.80
1776902, 20.80
1778052, 20.80
1779202, 20.80
1780352, 20.80
1781502, 20.80
1782652, 20.80
1783802, 20.80
1784952, 20.80
1786102, 20.80
1787252, 20.80
1788402, 20.80
1789552, 20.80
1790702, 20.80
1791852, 20.80
1793002, 20.80
1794152, 20.80
1795302, 20.80
1796452, 20.80
1797602, 20.80
1798752, 20.80
1799902, 20.80
1801052, 20.80
1802202, 20.80
1803352, 20.80
1804502, 20.80
1805652, 20.80
1806802, 20.80
1807952, 20.80
1809102, 20.80
1810252, 20.80
1811402, 20.80
1812552, 20.80
1813702, 20.80
1814852, 20.80
1816002, 20.80
1817152, 20.80
1818302, 20.80
1819452, 20.80
1820602, 20.80
1821752, 20.80
1822902, 20.80
1824052, 20.80
1825202, 20.80
1826352, 20.80
1827502, 20.80
1828652, 20.80
1829802, 20.80
1830952, 20.80
1832102, 20.80
1833252, 20.80
1834402, 20.80
1835552, 20.80
1836702, 20.80
1837852, 20.80
1839002, 20.80
1840152, 20.80
1841302, 20.80
1842452, 20.80
1843602, 20.80
1844752, 20.80
1845902, 20.80
1847052, 20.80
1848202, 20.80
1849352, 20.80
1850502, 20.80
1851652, 20.80
1852802, 20.80
1853952, 20.80
1855102, 20.80
1856252, 20.80
1857402, 20.80
1858552, 20.80
1859702, 20.80
1860852, 20.80
1862002, 20.80
1863152, 20.80
1864302, 20.80
1865452, 20.80
1866602, 20.80
1867752, 20.80
1868902, 20.80
1870052, 20.80
1871202, 20.80
1872352, 20.80
1873502, 20.80
1874652, 20.80
1875802, 20.80
1876952, 20.80
1878102, 20.80
1879252, 20.80
1880402, 20.80
1881552, 20.80
1882702, 20.80
1883852, 20.80
1885002, 20.80
1886152, 20.80
1887302, 20.80
1888452, 20.80
1889602, 20.80
1890752, 20.80
1891902, 20.80
1893052, 20.80
1894202, 20.80
1895352, 20.80
1896502, 20.80
1897652, 20.80
1898802, 20.80
1899952, 20.80
1901102, 20.80
1902252, 20.80
1903402, 20.80
1904552, 20.80
1905702, 20.80
1906852, 20.78
1908002, 20.78
1909152, 20.78
1910302, 20.76
1911452, 20.76
1912602, 20.76
1913752, 20.76
1914902, 20.76
1916052, 20.76
1917202, 20.76
1918352, 20.78
1919502, 20.78
1920652, 20.78
1921802, 20.80
1922952, 20.80
1924102, 20.80
1925252, 20.80
1926402, 20.80
1927552, 20.80
1928702, 20.80
1929852, 20.80
1931002, 20.80
1932152, 20.80
1933302, 20.80
1934452, 20.80
1935602, 20.80
1936752, 20.80
1937902, 20.80
1939052, 20.80
1940202, 20.80
1941352, 20.80
1942502, 20.80
1943652, 20.80
1944802, 20.80
1945952, 20.80
1947102, 20.80
1948252, 20.80
1949402, 20.80
1950552, 20.80
1951702, 20.80
1952852, 20.80
1954002, 20.80
1955152, 20.80
1956302, 20.80
1957452, 20.80
1958602, 20.80
1959752, 20.80
1960902, 20.80
1962052, 20.80
1963202, 20.80
1964352, 20.80
1965502, 20.80
1966652, 20.80
1967802, 20.80
1968952, 20.80
1970102, 20.80
1971252, 20.80
1972402, 20.80
1973552, 20.80
1974702, 20.80
1975852, 20.80
1977002, 20.80
1978152, 20.80
1979302, 20.80
1980452, 20.80
1981602, 20.80
1982752, 20.80
1983902, 20.80
1985052, 20.80
1986202, 20.80
1987352, 20.80
1988502, 20.80
1989652, 20.80
1990802, 20.80
1991952, 20.80
1993102, 20.80
1994252, 20.80
1995402, 20.80
1996552, 20.80
1997702, 20.80
1998852, 20.80
2000002, 20.80
2001152, 20.80
2002302, 20.80
2003452, 20.80
2004602, 20.80
2005752, 20.80
2006902, 20.80
2008052, 20.80
2009202, 20.80
2010352, 20.80
2011502, 20.80
2012652, 20.80
2013802, 20.80
2014952, 20.80
2016102, 20.80
2017252, 20.80
2018402, 20.80
2019552, 20.80
2020702, 20.80
2021852, 20.80
2023002, 20.80
2024152, 20.80
2025302, 20.80
2026452, 20.80
2027602, 20.80
2028752, 20.80
2029902, 20.80
2031052, 20.80
2032202, 20.80
2033352, 20.80
2034502, 20.80
2035652, 20.80
2036802, 20.80
2037952, 20.80
2039102, 20.80
2040252, 20.80
2041402, 20.80
2042552, 20.80
2043702, 20.80
2044852, 20.80
2046002, 20.80
2047152, 20.80
2048302, 20.80
2049452, 20.80
2050602, 20.80
2051752, 20.80
2052902, 20.80
2054052, 20.80
2055202, 20.80
2056352, 20.80
2057502, 20.80
2058652, 20.80
2059802, 20.80
2060952, 20.80
2062102, 20.80
2063252, 20.80
2064402, 20.80
2065552, 20.80
2066702, 20.80
2067852, 20.80
2069002, 20.80
2070152, 20.80
2071302, 20.80
2072452, 20.80
2073602, 20.80
2074752, 20.80
2075902, 20.80
2077052, 20.80
2078202, 20.80
